x;y
2.541899999999991;2.567831577590978
2.541899999999991;2.567831577590978
2.5641000000001366;2.6222329417345493
2.5641000000001366;2.6766361147998476
2.5530000000001625;2.7092789729253948
2.7971999999999877;3.6558661854342893
2.7861000000000136;3.688509147249724
2.7750000000000394;3.7320326938428576
2.6196000000000073;3.775573561192173
2.5752000000001107;3.775578880832455
2.541899999999991;3.8408667241093353
2.8638000000000297;3.808185893251594
2.464199999999975;3.5688594661492177
2.4864000000001205;3.6341409208453737
2.4309000000000527;2.51343721872803
2.3976000000001303;2.4916784901432476
2.3421000000000625;2.448160032660271
1.9092000000000855;2.0347209457553377
1.3764000000001442;1.4689410075236549
1.287600000000154;1.4145397669904751
1.2099000000001379;1.381899945193911
1.1766000000000183;1.3601391769830145
0.9546000000001413;1.30574279715181
2.586300000000085;1.9802741045273928
2.686200000000049;1.697372422755857
2.5752000000001107;1.349198216781542
2.9082000000001234;0.641950431595185
2.541899999999991;0.9683771627354726
2.4975000000000946;2.61135782577075
2.9859000000001394;2.7636441943892227
3.04140000000001;2.7745197952019973
3.085800000000104;2.7853963389851164
3.1412999999999744;2.796271866571088
3.4077000000001423;2.8397695876525515
3.7074000000000353;2.8832635179212778
3.7740000000000773;2.905017852017492
3.8628000000000675;2.915889843793467
3.9294000000001095;2.9158836747470325
2.2088999999999785;2.9378044536814176
2.164500000000082;2.992212454365244
1.731600000000105;4.058583889912249
1.7427000000000792;4.189153478835487
2.3310000000000883;4.580781052082464
2.519700000000043;4.330498677202636
2.530800000000017;4.243451983032717
2.530800000000017;4.091122937488286
2.1978000000000044;2.6113826561465276
1.6761000000000372;2.7202352766246904
1.3652999999999729;2.807310468909032
0.8436000000000057;2.8508818018902358
0.7104000000001189;2.8508938344751305
0.6549000000000511;2.8508988476830868
0.6105000000001546;2.796496315000258
0.5550000000000868;2.7529759211460267
0.5217000000001644;2.7312161469563283
0.34409999999998675;2.611536107758201
0.06660000000004196;2.2524696896500704
0.0;1.9042658311056468
0.43289999999997697;1.4036967094895592
0.5105999999999931;1.3384051960454044
0.5550000000000868;1.2839966746850964
0.577200000000035;1.2513518113285813
0.5661000000000609;1.0881323925053905
0.49950000000001893;0.9684398726426595
0.43289999999997697;0.9575605460088549
0.3774000000001063;0.9902063963830954
0.3663000000001322;1.0554951013274003
0.6105000000001546;2.9597159442804317
0.5439000000001126;3.0685355050088665
2.4309000000000527;2.1108520365072923
3.463200000000013;1.360040509028285
3.463200000000013;1.3165192127394665
3.463200000000013;1.2294766201618295
3.16350000000012;1.120684043828486
3.0081000000000877;1.2947772731187954
2.752800000000091;1.642965987827423
2.5641000000001366;2.5460684994432863
2.586300000000085;2.5243054519245267
2.608500000000033;2.5025424350354952
2.6418000000001527;2.480778574919137
2.675100000000075;2.44813416444149
2.7083999999999975;2.4154898228868182
2.7639000000000653;2.3828438713792277
2.819400000000133;2.339317488226447
2.874900000000004;2.3175523128060784
2.963699999999994;2.2740237939414647
3.2745000000000584;2.176077853096596
3.7962000000000256;2.0890001283728443
4.062599999999996;2.078102332528655
4.695300000000099;2.458856984877223
4.706400000000073;2.665574109453201
4.650900000000005;2.7526181201397866
4.595400000000135;2.796142706869435
4.551000000000041;2.8396664451026163
4.484399999999999;2.8723123692097303
4.495499999999973;4.101747655982804
1.1655000000000442;0.0
2.530800000000017;4.091122937488286
0.577200000000035;1.2513518113285813
2.752800000000091;1.642965987827423
4.484399999999999;2.8723123692097303
2.5752000000001107;3.775578880832455
1.0111512916575798;2.542105131160152
1.9783251836664402;4.479135867284792
2.7397243633307102;2.4381183955579067
0.11688603504062023;2.674992422570298
0.6265572231322736;0.5200861569103625
2.0625672357351235;0.12831642016988934
1.0774566141532347;2.458665179730517
4.38540928006322;2.89350079290087
4.297296660514402;2.680993040147629
3.9082007917122876;2.6878342340861776
2.8493681543674683;2.0734303306087583
4.213137316865826;2.021796913071318
4.040384763228033;2.876590627340123
4.372305382363235;3.684462107072871
1.5910106919940787;2.456527857283537
0.6563781414468242;0.17144089935081422
0.9432458539974071;2.867581260476578
1.0645314527144762;1.128579329853004
3.577236832114295;0.4888246714867841
