x;y
2.898531972392547;3.2106380782622512
0.7132048354978696;2.495128399831274
1.8422776916281753;2.9659284318551835
1.8080699864769165;0.14069290757509126
0.5538160404120369;2.633200822173911
3.959017689004729;1.8610123972124124
3.883681895669694;2.41196382692878
0.5137154223172005;2.061883609939475
0.22306501121420985;3.8351915299146415
2.0009398262384974;2.2669492453383677
2.2091493858619855;1.0608155768238077
4.115938591227274;0.104593638013393
0.8418868716134721;2.85099631688221
4.362835330146945;0.21437979992778972
1.4252038091520112;3.540174759070373
1.0701896537886144;0.2785684697635075
2.7369595396777573;0.18289013421113953
2.56408206561261;0.02862560605278475
1.373374911694148;1.7646212244732504
3.3485247503264643;0.3670880058467153
3.4389338149040847;3.634972223241453
3.6324169793181706;3.183615358960075
2.6107002217670847;1.6241275309662258
3.699410501105647;1.5279323864731214
3.6994070829603025;3.03325532862344
2.241460922012545;1.2082376651212186
1.2099005826911815;3.732304271164557
1.593878060329962;1.4100273650490331
3.0199784771149094;1.6654642707473564
1.7077268394996092;0.8771294335067576
3.968249210392577;0.00369936973383283
3.811698538156178;3.6607703183915556
4.335516499526808;0.7360879950034602
0.6034342406347503;2.3250684469290603
1.7292695356680456;3.452898086236645
4.569685115750466;0.7255720644247414
1.9005077116137943;1.8051868557258939
2.230923587845449;3.7570586549278615
4.3633904002869635;1.1252219292883134
4.289991768030521;2.1404824830044262
4.670039285642317;1.344921203073053
4.174863368356265;2.3680218934137653
4.2298421940891275;3.892562127264584
4.394712980324848;1.4834308381948704
1.6333760860833182;1.9360527275931052
1.2232290641138042;0.4655585291497879
3.507989194060858;1.5321867366406259
2.806692393365236;1.49637706814565
3.814823919564832;0.3765487277354776
0.059968286014963464;1.2141303747567027
3.291827348261649;2.8969052595177827
4.703945573772782;3.555639525682786
2.270629142454121;3.7343768476845556
3.501028794293198;1.2668511590491773
0.7020170812689561;1.0665803722624234
3.663036038890153;1.3411095772502404
0.04828283427209974;1.958796004376163
2.1059069255556584;1.3994885197648492
1.8468602540640937;1.0997749053138037
3.879555424393678;2.7909223344627154
0.7835715913101517;3.58399899490664
3.7423873447048464;3.515182552009386
3.812799975106127;1.4896149383498005
1.4757042342878357;3.063251644762132
3.410573449039154;2.7899399011137387
4.456530589155012;3.1556083746686285
4.1022971384407985;3.6681586354356135
0.1344294659515659;1.2412390238783053
0.052859929190382314;1.0475790671399603
1.3887626422382453;0.6475570095857933
