x;y
0.05291954189127728;2.1426772960088107
2.1187551655674235;2.9026505478674003
2.1594397481374616;1.7864161434347756
1.6394403257670904;1.8359449129980634
0.7735136022668611;1.0006401221643413
1.4915518722661243;0.5470892618164815
3.4174465070652844;1.4149620036058506
3.554156792628978;3.3011771063644506
3.1949993756195263;2.5785727672456207
1.9980070674514332;1.7106035465459015
2.3845549678938585;0.03171162058524331
2.4262541422436192;1.6762285361068037
2.8641326390663764;3.208668742962051
2.1366664071404946;2.1553534369478635
0.7344728584436839;3.600197991770893
0.4955340894550024;0.5824128555144334
